Transaction ID,Transaction Date,Store ID,Item ID,Quantity,Unit Price,Total Amount
CPT003_20200128_142144,2020-01-28,CPT003,69128,2,70.0,140.0
CPT003_20200128_142144,2020-01-28,CPT003,33095,2,50.0,100.0
CPT003_20200128_144250,2020-01-28,CPT003,85522,3,22.0,66.0
CPT003_20200128_144250,2020-01-28,CPT003,47124,2,130.0,260.0
CPT003_20200128_144250,2020-01-28,CPT003,72273,4,40.0,160.0
CPT003_20200128_144250,2020-01-28,CPT003,12036,2,10.0,20.0
CPT003_20200128_144250,2020-01-28,CPT003,94199,4,40.0,160.0
CPT003_20200128_144250,2020-01-28,CPT003,25227,4,36.99,147.96
CPT003_20200128_144250,2020-01-28,CPT003,87794,1,44.99,44.99
CPT003_20200128_144250,2020-01-28,CPT003,81010,2,14.99,29.98
CPT003_20200128_144250,2020-01-28,CPT003,52597,2,16.99,33.98
CPT003_20200128_144514,2020-01-28,CPT003,72273,2,40.0,80.0
CPT003_20200128_144514,2020-01-28,CPT003,21130,1,27.99,27.99
CPT003_20200128_144514,2020-01-28,CPT003,46507,1,40.0,40.0
CPT003_20200128_144514,2020-01-28,CPT003,67061,1,10.0,10.0
CPT003_20200128_144514,2020-01-28,CPT003,79086,3,30.0,90.0
CPT003_20200128_144514,2020-01-28,CPT003,30855,1,29.99,29.99
CPT003_20200128_144514,2020-01-28,CPT003,18382,1,39.99,39.99
CPT003_20200128_144514,2020-01-28,CPT003,92548,2,9.0,18.0
CPT003_20200128_144514,2020-01-28,CPT003,47521,3,34.99,104.97
CPT003_20200128_150359,2020-01-28,CPT003,10858,1,24.99,24.99
CPT003_20200128_150359,2020-01-28,CPT003,49904,3,59.99,179.97
CPT003_20200128_150359,2020-01-28,CPT003,56134,3,30.0,90.0
CPT003_20200128_150359,2020-01-28,CPT003,57950,4,57.99,231.96
CPT003_20200128_150359,2020-01-28,CPT003,82968,1,12.0,12.0
CPT003_20200128_150359,2020-01-28,CPT003,91247,3,14.99,44.97
CPT003_20200128_150359,2020-01-28,CPT003,80868,1,50.0,50.0
CPT003_20200128_150359,2020-01-28,CPT003,16100,3,90.0,270.0
CPT003_20200128_150359,2020-01-28,CPT003,50119,1,55.0,55.0
CPT003_20200128_151546,2020-01-28,CPT003,53818,3,59.99,179.97
CPT003_20200128_151546,2020-01-28,CPT003,80868,1,50.0,50.0
CPT003_20200128_151844,2020-01-28,CPT003,94661,1,40.0,40.0
CPT003_20200128_151844,2020-01-28,CPT003,46022,1,29.99,29.99
CPT003_20200128_151844,2020-01-28,CPT003,78145,1,99.99,99.99
CPT003_20200128_151844,2020-01-28,CPT003,91247,3,14.99,44.97
CPT003_20200128_151844,2020-01-28,CPT003,77791,1,40.0,40.0
CPT003_20200128_151844,2020-01-28,CPT003,63328,2,12.99,25.98
CPT003_20200128_153413,2020-01-28,CPT003,76892,2,14.0,28.0
CPT003_20200128_155552,2020-01-28,CPT003,97240,1,50.0,50.0
CPT003_20200128_155552,2020-01-28,CPT003,68416,1,49.99,49.99
CPT003_20200128_155552,2020-01-28,CPT003,40915,1,700.0,700.0
CPT003_20200128_155552,2020-01-28,CPT003,67675,3,19.99,59.97
CPT003_20200128_155552,2020-01-28,CPT003,94592,3,22.99,68.97
CPT003_20200128_155552,2020-01-28,CPT003,71584,1,55.0,55.0
CPT003_20200128_155552,2020-01-28,CPT003,94269,1,49.99,49.99
CPT003_20200128_155552,2020-01-28,CPT003,74918,4,15.0,60.0
CPT003_20200128_155552,2020-01-28,CPT003,66149,4,45.0,180.0
CPT003_20200128_161659,2020-01-28,CPT003,31149,1,14.99,14.99
CPT003_20200128_161659,2020-01-28,CPT003,52597,3,16.99,50.97
CPT003_20200128_161659,2020-01-28,CPT003,25100,3,65.0,195.0
CPT003_20200128_161659,2020-01-28,CPT003,91247,6,14.99,89.94
CPT003_20200128_161659,2020-01-28,CPT003,11307,1,25.0,25.0
CPT003_20200128_161659,2020-01-28,CPT003,94661,3,40.0,120.0
CPT003_20200128_161659,2020-01-28,CPT003,24306,1,95.0,95.0
CPT003_20200128_162536,2020-01-28,CPT003,67061,1,10.0,10.0
CPT003_20200128_162536,2020-01-28,CPT003,38130,3,10.0,30.0
STB001_20200128_080000,2020-01-28,STB001,26083,4,130.0,520.0
STB001_20200128_080000,2020-01-28,STB001,53808,2,32.0,64.0
STB001_20200128_080000,2020-01-28,STB001,87681,3,38.0,114.0
STB001_20200128_080000,2020-01-28,STB001,12036,1,10.0,10.0
STB001_20200128_080000,2020-01-28,STB001,47417,1,20.0,20.0
STB001_20200128_080000,2020-01-28,STB001,65974,3,30.0,90.0
STB001_20200128_080000,2020-01-28,STB001,30855,3,29.99,89.97
STB001_20200128_082202,2020-01-28,STB001,92536,3,27.99,83.97
STB001_20200128_082202,2020-01-28,STB001,73424,3,39.99,119.97
STB001_20200128_082202,2020-01-28,STB001,85522,1,22.0,22.0
STB001_20200128_082202,2020-01-28,STB001,13355,1,34.99,34.99
STB001_20200128_082202,2020-01-28,STB001,97322,3,35.0,105.0
STB001_20200128_082202,2020-01-28,STB001,73788,1,32.0,32.0
STB001_20200128_082202,2020-01-28,STB001,40915,1,800.0,800.0
STB001_20200128_082202,2020-01-28,STB001,80503,6,80.0,480.0
STB001_20200128_084433,2020-01-28,STB001,20052,3,17.99,53.97
STB001_20200128_084433,2020-01-28,STB001,67675,4,19.99,79.96
STB001_20200128_085758,2020-01-28,STB001,28913,2,24.99,49.98
STB001_20200128_085758,2020-01-28,STB001,82968,2,12.0,24.0
STB001_20200128_085758,2020-01-28,STB001,46022,4,29.99,119.96
STB001_20200128_085758,2020-01-28,STB001,52597,5,16.99,84.94999999999999
STB001_20200128_085758,2020-01-28,STB001,74423,1,39.99,39.99
STB001_20200128_085758,2020-01-28,STB001,20787,1,90.0,90.0
STB001_20200128_085758,2020-01-28,STB001,85089,4,105.0,420.0
STB001_20200128_085758,2020-01-28,STB001,40346,2,70.0,140.0
STB001_20200128_092331,2020-01-28,STB001,51808,1,79.99,79.99
STB001_20200128_092331,2020-01-28,STB001,83270,1,2000.0,2000.0
STB001_20200128_092331,2020-01-28,STB001,61637,4,22.0,88.0
STB001_20200128_092331,2020-01-28,STB001,74285,1,45.0,45.0
STB001_20200128_092331,2020-01-28,STB001,80503,5,90.0,450.0
STB001_20200128_092331,2020-01-28,STB001,64571,4,19.99,79.96
STB001_20200128_092331,2020-01-28,STB001,66183,1,84.99,84.99
STB001_20200128_092331,2020-01-28,STB001,68416,1,49.99,49.99
STB001_20200128_093539,2020-01-28,STB001,26083,1,130.0,130.0
STB001_20200128_093539,2020-01-28,STB001,21616,1,18.0,18.0
STB001_20200128_093539,2020-01-28,STB001,94199,1,40.0,40.0
STB001_20200128_093539,2020-01-28,STB001,38130,1,10.0,10.0
STB001_20200128_093539,2020-01-28,STB001,10858,3,24.99,74.97
STB001_20200128_093539,2020-01-28,STB001,51154,3,30.0,90.0
STB001_20200128_093539,2020-01-28,STB001,31193,6,70.0,420.0
STB001_20200128_093539,2020-01-28,STB001,56457,1,18.99,18.99
STB001_20200128_093540,2020-01-28,STB001,92548,1,9.0,9.0
STB001_20200128_093540,2020-01-28,STB001,70477,1,9.99,9.99
STB001_20200128_093540,2020-01-28,STB001,76348,6,14.0,84.0
STB001_20200128_093540,2020-01-28,STB001,20263,3,110.0,330.0
STB001_20200128_093540,2020-01-28,STB001,94269,2,49.99,99.98
STB001_20200128_095530,2020-01-28,STB001,76314,1,19.99,19.99
STB001_20200128_095530,2020-01-28,STB001,99319,2,25.0,50.0
STB001_20200128_095530,2020-01-28,STB001,56474,2,13.99,27.98
STB001_20200128_095910,2020-01-28,STB001,76348,1,14.0,14.0
STB001_20200128_095910,2020-01-28,STB001,47417,3,20.0,60.0
STB001_20200128_095910,2020-01-28,STB001,30358,4,39.99,159.96
STB001_20200128_095910,2020-01-28,STB001,27662,2,8.0,16.0
STB001_20200128_095910,2020-01-28,STB001,10634,1,35.0,35.0
STB001_20200128_095910,2020-01-28,STB001,75146,4,150.0,600.0
STB001_20200128_095910,2020-01-28,STB001,87794,1,44.99,44.99
STB001_20200128_101702,2020-01-28,STB001,36821,2,85.0,170.0
STB001_20200128_101702,2020-01-28,STB001,53758,1,29.99,29.99
STB001_20200128_101702,2020-01-28,STB001,93843,6,24.99,149.94
STB001_20200128_101702,2020-01-28,STB001,21616,3,18.0,54.0
STB001_20200128_101702,2020-01-28,STB001,11921,2,49.99,99.98
STB001_20200128_101702,2020-01-28,STB001,33327,1,12.0,12.0
STB001_20200128_102356,2020-01-28,STB001,31149,1,14.99,14.99
STB001_20200128_102356,2020-01-28,STB001,81010,4,14.99,59.96
STB001_20200128_102356,2020-01-28,STB001,10634,6,35.0,210.0
STB001_20200128_102356,2020-01-28,STB001,54015,1,12.0,12.0
STB001_20200128_103259,2020-01-28,STB001,25227,6,36.99,221.94
STB001_20200128_103259,2020-01-28,STB001,41221,3,20.0,60.0
STB001_20200128_103259,2020-01-28,STB001,20052,1,17.99,17.99
STB001_20200128_103259,2020-01-28,STB001,33327,1,12.0,12.0
STB001_20200128_103259,2020-01-28,STB001,20280,4,79.99,319.96
STB001_20200128_105346,2020-01-28,STB001,37446,4,34.99,139.96
STB001_20200128_105346,2020-01-28,STB001,47816,5,400.0,2000.0
STB001_20200128_105346,2020-01-28,STB001,41221,4,20.0,80.0
STB001_20200128_105532,2020-01-28,STB001,31193,2,70.0,140.0
STB001_20200128_105532,2020-01-28,STB001,40346,1,70.0,70.0
STB001_20200128_105532,2020-01-28,STB001,51154,1,30.0,30.0
STB001_20200128_105532,2020-01-28,STB001,94661,4,40.0,160.0
STB001_20200128_105532,2020-01-28,STB001,49530,4,35.0,140.0
STB001_20200128_105532,2020-01-28,STB001,97306,2,25.0,50.0
STB001_20200128_112152,2020-01-28,STB001,47521,3,34.99,104.97
STB001_20200128_112152,2020-01-28,STB001,99028,3,25.0,75.0
STB001_20200128_112152,2020-01-28,STB001,84706,3,39.99,119.97
STB001_20200128_112152,2020-01-28,STB001,20280,2,79.99,159.98
STB001_20200128_114233,2020-01-28,STB001,85522,1,22.0,22.0
STB001_20200128_114233,2020-01-28,STB001,23981,3,22.99,68.97
STB001_20200128_114233,2020-01-28,STB001,18382,6,39.99,239.94
STB001_20200128_115326,2020-01-28,STB001,65605,2,18.0,36.0
STB001_20200128_115326,2020-01-28,STB001,20157,3,18.99,56.97
STB001_20200128_115326,2020-01-28,STB001,13355,2,34.99,69.98
STB001_20200128_115326,2020-01-28,STB001,40346,3,70.0,210.0
STB001_20200128_120324,2020-01-28,STB001,75648,3,100.0,300.0
STB001_20200128_120324,2020-01-28,STB001,77791,1,40.0,40.0
STB001_20200128_120324,2020-01-28,STB001,77791,3,40.0,120.0
STB001_20200128_120324,2020-01-28,STB001,17524,4,89.99,359.96
STB001_20200128_120324,2020-01-28,STB001,56143,1,60.0,60.0
STB001_20200128_120324,2020-01-28,STB001,23884,1,42.99,42.99
STB001_20200128_120324,2020-01-28,STB001,30855,3,29.99,89.97
STB001_20200128_121723,2020-01-28,STB001,27662,2,8.0,16.0
STB001_20200128_122841,2020-01-28,STB001,85362,2,24.99,49.98
STB001_20200128_122841,2020-01-28,STB001,43390,1,100.0,100.0
STB001_20200128_122841,2020-01-28,STB001,51158,3,34.99,104.97
STB001_20200128_122841,2020-01-28,STB001,83849,1,24.99,24.99
STB001_20200128_122841,2020-01-28,STB001,92536,1,27.99,27.99
STB001_20200128_122841,2020-01-28,STB001,67061,2,10.0,20.0
STB001_20200128_122841,2020-01-28,STB001,41221,1,20.0,20.0
STB001_20200128_123530,2020-01-28,STB001,99319,2,25.0,50.0
STB001_20200128_123530,2020-01-28,STB001,49908,2,34.99,69.98
STB001_20200128_123530,2020-01-28,STB001,47276,4,44.99,179.96
STB001_20200128_123530,2020-01-28,STB001,79934,2,55.0,110.0
STB001_20200128_123530,2020-01-28,STB001,35571,3,55.0,165.0
STB001_20200128_123530,2020-01-28,STB001,65974,1,30.0,30.0
STB001_20200128_124508,2020-01-28,STB001,56844,1,19.99,19.99
STB001_20200128_124508,2020-01-28,STB001,21130,1,22.99,22.99
STB001_20200128_124508,2020-01-28,STB001,53758,1,29.99,29.99
STB001_20200128_125314,2020-01-28,STB001,71584,4,55.0,220.0
STB001_20200128_125314,2020-01-28,STB001,36821,1,80.0,80.0
STB001_20200128_125314,2020-01-28,STB001,79934,1,55.0,55.0
STB001_20200128_125314,2020-01-28,STB001,66149,6,45.0,270.0
STB001_20200128_125314,2020-01-28,STB001,92004,2,18.0,36.0
STB001_20200128_125314,2020-01-28,STB001,63988,2,59.99,119.98
STB001_20200128_132153,2020-01-28,STB001,27055,3,180.0,540.0
STB001_20200128_132153,2020-01-28,STB001,80868,1,50.0,50.0
STB001_20200128_132153,2020-01-28,STB001,59644,1,34.99,34.99
STB001_20200128_132153,2020-01-28,STB001,79330,2,34.0,68.0
STB001_20200128_134903,2020-01-28,STB001,13332,1,14.0,14.0
STB001_20200128_134903,2020-01-28,STB001,20280,1,79.99,79.99
STB001_20200128_134903,2020-01-28,STB001,30855,3,29.99,89.97
STB001_20200128_134903,2020-01-28,STB001,35571,2,55.0,110.0
STB001_20200128_134903,2020-01-28,STB001,59644,1,34.99,34.99
STB001_20200128_140309,2020-01-28,STB001,22163,1,110.0,110.0
STB001_20200128_140309,2020-01-28,STB001,13174,6,80.0,480.0
STB001_20200128_140309,2020-01-28,STB001,20157,1,18.99,18.99
STB001_20200128_140309,2020-01-28,STB001,22163,2,150.0,300.0
STB001_20200128_140309,2020-01-28,STB001,18832,2,49.99,99.98
STB001_20200128_140808,2020-01-28,STB001,93919,1,34.99,34.99
STB001_20200128_140808,2020-01-28,STB001,85522,2,22.0,44.0
STB001_20200128_140808,2020-01-28,STB001,74285,1,45.0,45.0
STB001_20200128_143329,2020-01-28,STB001,10849,1,15.0,15.0
STB001_20200128_145906,2020-01-28,STB001,93434,2,54.99,109.98
STB001_20200128_145906,2020-01-28,STB001,38146,3,20.0,60.0
STB001_20200128_145906,2020-01-28,STB001,56844,4,19.99,79.96
STB001_20200128_145906,2020-01-28,STB001,76434,1,80.0,80.0
STB001_20200128_145906,2020-01-28,STB001,80427,2,35.0,70.0
STB001_20200128_145906,2020-01-28,STB001,40911,3,15.0,45.0
STB001_20200128_145906,2020-01-28,STB001,87681,1,38.0,38.0
STB001_20200128_152422,2020-01-28,STB001,92536,1,27.99,27.99
STB001_20200128_152422,2020-01-28,STB001,35939,2,37.0,74.0
STB001_20200128_152628,2020-01-28,STB001,49908,4,34.99,139.96
STB001_20200128_152628,2020-01-28,STB001,85936,1,120.0,120.0
STB001_20200128_152628,2020-01-28,STB001,40915,1,800.0,800.0
STB001_20200128_152628,2020-01-28,STB001,87794,3,44.99,134.97
STB001_20200128_152628,2020-01-28,STB001,21130,4,22.99,91.96
STB001_20200128_152628,2020-01-28,STB001,65577,1,2000.0,2000.0
STB001_20200128_154338,2020-01-28,STB001,84706,5,39.99,199.95000000000002
STB001_20200128_154338,2020-01-28,STB001,87922,1,21.99,21.99
STB001_20200128_160428,2020-01-28,STB001,94592,4,22.99,91.96
STB001_20200128_160428,2020-01-28,STB001,28107,2,12.0,24.0
STB001_20200128_160428,2020-01-28,STB001,99028,1,25.0,25.0
STB001_20200128_160428,2020-01-28,STB001,83618,2,100.0,200.0
STB001_20200128_160428,2020-01-28,STB001,53808,3,32.0,96.0
STB001_20200128_160428,2020-01-28,STB001,71336,2,32.99,65.98
STB001_20200128_160428,2020-01-28,STB001,53758,2,29.99,59.98
STB001_20200128_161530,2020-01-28,STB001,83618,3,100.0,300.0
STB001_20200128_161530,2020-01-28,STB001,23641,1,30.0,30.0
STB001_20200128_161530,2020-01-28,STB001,17440,1,40.0,40.0
STB001_20200128_161530,2020-01-28,STB001,65974,2,30.0,60.0
STB001_20200128_161530,2020-01-28,STB001,18832,2,49.99,99.98
STB001_20200128_161530,2020-01-28,STB001,49530,5,35.0,175.0
STB001_20200128_161817,2020-01-28,STB001,85362,1,24.99,24.99
STB001_20200128_161817,2020-01-28,STB001,38130,4,10.0,40.0
STB001_20200128_162938,2020-01-28,STB001,33327,2,12.0,24.0
STB001_20200128_164551,2020-01-28,STB001,11482,1,180.0,180.0
STB001_20200128_164551,2020-01-28,STB001,29900,2,100.0,200.0
STB001_20200128_164551,2020-01-28,STB001,76348,1,14.0,14.0
STB001_20200128_164551,2020-01-28,STB001,13355,1,34.99,34.99
STB001_20200128_164551,2020-01-28,STB001,63988,4,59.99,239.96
STB001_20200128_164551,2020-01-28,STB001,73788,4,32.0,128.0
STB001_20200128_164551,2020-01-28,STB001,38518,5,16.99,84.94999999999999
STB001_20200128_164732,2020-01-28,STB001,27662,1,8.0,8.0
STB001_20200128_164732,2020-01-28,STB001,59644,1,34.99,34.99
STB001_20200128_164732,2020-01-28,STB001,85522,1,22.0,22.0
STB001_20200128_164732,2020-01-28,STB001,74285,4,45.0,180.0
STB001_20200128_171225,2020-01-28,STB001,66151,2,13.99,27.98
STB001_20200128_171225,2020-01-28,STB001,49530,4,35.0,140.0
STB001_20200128_171225,2020-01-28,STB001,42404,3,34.99,104.97
STB001_20200128_171225,2020-01-28,STB001,40911,2,15.0,30.0
STB001_20200128_171225,2020-01-28,STB001,18382,1,39.99,39.99
STB001_20200128_171225,2020-01-28,STB001,66149,1,45.0,45.0
STB001_20200128_171225,2020-01-28,STB001,76314,3,19.99,59.97
STB001_20200128_171225,2020-01-28,STB001,41221,2,20.0,40.0
STB001_20200128_173558,2020-01-28,STB001,16177,3,14.99,44.97
STB001_20200128_175230,2020-01-28,STB001,39975,1,220.0,220.0
STB001_20200128_181827,2020-01-28,STB001,31251,2,34.99,69.98
STB001_20200128_181827,2020-01-28,STB001,47417,2,20.0,40.0
STB001_20200128_181827,2020-01-28,STB001,27055,1,180.0,180.0
STB001_20200128_181827,2020-01-28,STB001,40911,2,15.0,30.0
STB001_20200128_181827,2020-01-28,STB001,61508,4,105.0,420.0
STB001_20200128_181827,2020-01-28,STB001,57102,4,19.99,79.96
STB001_20200128_181921,2020-01-28,STB001,72273,3,40.0,120.0
STB001_20200128_181921,2020-01-28,STB001,97240,2,50.0,100.0
STB001_20200128_182955,2020-01-28,STB001,40915,1,800.0,800.0
STB001_20200128_182955,2020-01-28,STB001,53758,4,29.99,119.96
STB001_20200128_184739,2020-01-28,STB001,50119,3,55.0,165.0
STB001_20200128_184739,2020-01-28,STB001,95935,3,74.99,224.96999999999997
STB001_20200128_185628,2020-01-28,STB001,91247,3,14.99,44.97
STB001_20200128_185628,2020-01-28,STB001,71336,3,32.99,98.97
STB001_20200128_190700,2020-01-28,STB001,92536,3,27.99,83.97
STB001_20200128_190700,2020-01-28,STB001,93919,2,34.99,69.98
STB001_20200128_190700,2020-01-28,STB001,20787,4,90.0,360.0
STB001_20200128_190700,2020-01-28,STB001,54015,1,12.0,12.0
STB001_20200128_190700,2020-01-28,STB001,11307,2,25.0,50.0
JHB001_20200128_080000,2020-01-28,JHB001,85089,4,105.0,420.0
JHB001_20200128_080000,2020-01-28,JHB001,55141,3,50.0,150.0
JHB001_20200128_080000,2020-01-28,JHB001,50119,2,55.0,110.0
JHB001_20200128_080000,2020-01-28,JHB001,76570,4,64.99,259.96
JHB001_20200128_080350,2020-01-28,JHB001,92536,2,27.99,55.98
JHB001_20200128_080350,2020-01-28,JHB001,41221,1,20.0,20.0
JHB001_20200128_080350,2020-01-28,JHB001,41221,3,20.0,60.0
JHB001_20200128_080350,2020-01-28,JHB001,55141,3,50.0,150.0
JHB001_20200128_080531,2020-01-28,JHB001,38130,4,10.0,40.0
JHB001_20200128_080531,2020-01-28,JHB001,43390,2,85.0,170.0
JHB001_20200128_080531,2020-01-28,JHB001,75648,2,100.0,200.0
JHB001_20200128_080531,2020-01-28,JHB001,74423,1,39.99,39.99
JHB001_20200128_081940,2020-01-28,JHB001,94199,1,40.0,40.0
JHB001_20200128_081940,2020-01-28,JHB001,30294,1,18.0,18.0
JHB001_20200128_083417,2020-01-28,JHB001,68736,1,60.0,60.0
JHB001_20200128_083417,2020-01-28,JHB001,56609,3,140.0,420.0
JHB001_20200128_083417,2020-01-28,JHB001,13355,1,34.99,34.99
JHB001_20200128_083417,2020-01-28,JHB001,40566,2,34.99,69.98
JHB001_20200128_085123,2020-01-28,JHB001,25100,1,65.0,65.0
JHB001_20200128_085123,2020-01-28,JHB001,57950,1,57.99,57.99
JHB001_20200128_085123,2020-01-28,JHB001,71584,2,55.0,110.0
JHB001_20200128_090338,2020-01-28,JHB001,63059,6,49.99,299.94
JHB001_20200128_090338,2020-01-28,JHB001,53808,6,32.0,192.0
JHB001_20200128_090338,2020-01-28,JHB001,92548,3,9.0,27.0
JHB001_20200128_093147,2020-01-28,JHB001,40394,1,70.0,70.0
JHB001_20200128_093147,2020-01-28,JHB001,91681,1,39.99,39.99
JHB001_20200128_093147,2020-01-28,JHB001,68659,1,15.0,15.0
JHB001_20200128_095901,2020-01-28,JHB001,29900,2,110.0,220.0
JHB001_20200128_095901,2020-01-28,JHB001,61637,3,22.0,66.0
JHB001_20200128_095901,2020-01-28,JHB001,38146,1,20.0,20.0
JHB001_20200128_095901,2020-01-28,JHB001,88563,3,18.99,56.97
JHB001_20200128_101557,2020-01-28,JHB001,99319,4,25.0,100.0
JHB001_20200128_101557,2020-01-28,JHB001,85362,1,24.99,24.99
JHB001_20200128_101557,2020-01-28,JHB001,20263,1,110.0,110.0
JHB001_20200128_104442,2020-01-28,JHB001,61508,2,110.0,220.0
JHB001_20200128_104442,2020-01-28,JHB001,74918,5,15.0,75.0
JHB001_20200128_104442,2020-01-28,JHB001,76314,2,19.99,39.98
JHB001_20200128_104442,2020-01-28,JHB001,40911,2,15.0,30.0
JHB001_20200128_104442,2020-01-28,JHB001,22163,2,150.0,300.0
DBN001_20200128_080000,2020-01-28,DBN001,85522,1,22.0,22.0
DBN001_20200128_082330,2020-01-28,DBN001,73788,1,32.0,32.0
DBN001_20200128_082330,2020-01-28,DBN001,13332,2,14.0,28.0
DBN001_20200128_082330,2020-01-28,DBN001,85089,2,95.0,190.0
DBN001_20200128_083823,2020-01-28,DBN001,66151,1,13.99,13.99
DBN001_20200128_083823,2020-01-28,DBN001,35939,1,37.0,37.0
DBN001_20200128_085646,2020-01-28,DBN001,72273,1,40.0,40.0
DBN001_20200128_085646,2020-01-28,DBN001,80427,1,35.0,35.0
DBN001_20200128_085646,2020-01-28,DBN001,99319,4,25.0,100.0
DBN001_20200128_085646,2020-01-28,DBN001,62462,1,14.99,14.99
DBN001_20200128_085646,2020-01-28,DBN001,67061,2,10.0,20.0
DBN001_20200128_085646,2020-01-28,DBN001,68736,3,60.0,180.0
DBN001_20200128_091628,2020-01-28,DBN001,65577,1,2000.0,2000.0
DBN001_20200128_091628,2020-01-28,DBN001,18832,2,49.99,99.98
DBN001_20200128_091628,2020-01-28,DBN001,72273,1,40.0,40.0
DBN001_20200128_091628,2020-01-28,DBN001,56474,1,13.99,13.99
DBN001_20200128_091628,2020-01-28,DBN001,76434,5,75.0,375.0
DBN001_20200128_091650,2020-01-28,DBN001,49329,2,24.99,49.98
DBN001_20200128_091650,2020-01-28,DBN001,61637,1,22.0,22.0
DBN001_20200128_091650,2020-01-28,DBN001,65397,1,45.0,45.0
DBN001_20200128_092944,2020-01-28,DBN001,23884,3,42.99,128.97
DBN001_20200128_092944,2020-01-28,DBN001,47417,1,20.0,20.0
DBN001_20200128_092944,2020-01-28,DBN001,47816,1,400.0,400.0
DBN001_20200128_094342,2020-01-28,DBN001,83618,6,100.0,600.0
DBN001_20200128_094342,2020-01-28,DBN001,55533,3,89.99,269.96999999999997
DBN001_20200128_094342,2020-01-28,DBN001,76434,6,80.0,480.0
DBN001_20200128_094342,2020-01-28,DBN001,17440,1,40.0,40.0
DBN001_20200128_094342,2020-01-28,DBN001,72273,5,40.0,200.0
DBN001_20200128_094342,2020-01-28,DBN001,16177,1,14.99,14.99
DBN001_20200128_101400,2020-01-28,DBN001,79934,1,55.0,55.0
DBN001_20200128_101400,2020-01-28,DBN001,46022,5,29.99,149.95
DBN001_20200128_101400,2020-01-28,DBN001,99028,2,25.0,50.0
DBN001_20200128_101400,2020-01-28,DBN001,87681,4,38.0,152.0
DBN001_20200128_101400,2020-01-28,DBN001,11921,2,49.99,99.98
DBN001_20200128_101835,2020-01-28,DBN001,76892,6,14.0,84.0
DBN001_20200128_101835,2020-01-28,DBN001,99319,2,25.0,50.0
DBN001_20200128_104852,2020-01-28,DBN001,65605,1,18.0,18.0
DBN001_20200128_104852,2020-01-28,DBN001,66151,3,13.99,41.97
DBN001_20200128_104852,2020-01-28,DBN001,69874,1,29.99,29.99
DBN001_20200128_104852,2020-01-28,DBN001,80868,2,50.0,100.0
DBN001_20200128_111021,2020-01-28,DBN001,54015,6,12.0,72.0
DBN001_20200128_111021,2020-01-28,DBN001,56143,1,60.0,60.0
DBN001_20200128_113029,2020-01-28,DBN001,47816,3,300.0,900.0
DBN001_20200128_115434,2020-01-28,DBN001,63988,1,59.99,59.99
DBN001_20200128_115434,2020-01-28,DBN001,27055,3,180.0,540.0
DBN001_20200128_115434,2020-01-28,DBN001,45649,4,45.0,180.0
DBN001_20200128_115434,2020-01-28,DBN001,40911,1,15.0,15.0
DBN001_20200128_115434,2020-01-28,DBN001,56558,1,34.99,34.99
DBN001_20200128_120539,2020-01-28,DBN001,92536,4,27.99,111.96
DBN001_20200128_120539,2020-01-28,DBN001,67763,2,9.99,19.98
DBN001_20200128_120539,2020-01-28,DBN001,23641,3,30.0,90.0
DBN001_20200128_120539,2020-01-28,DBN001,23981,2,22.99,45.98
DBN001_20200128_120539,2020-01-28,DBN001,83618,2,100.0,200.0
DBN001_20200128_120539,2020-01-28,DBN001,69128,1,70.0,70.0
DBN001_20200128_122505,2020-01-28,DBN001,23884,1,42.99,42.99
DBN001_20200128_124402,2020-01-28,DBN001,11992,1,1500.0,1500.0
DBN001_20200128_124402,2020-01-28,DBN001,99028,2,25.0,50.0
DBN001_20200128_124402,2020-01-28,DBN001,99028,4,30.0,120.0
DBN001_20200128_124402,2020-01-28,DBN001,97306,2,25.0,50.0
DBN001_20200128_124402,2020-01-28,DBN001,20106,1,54.99,54.99
DBN001_20200128_124402,2020-01-28,DBN001,56844,2,14.99,29.98
DBN001_20200128_125432,2020-01-28,DBN001,66149,1,45.0,45.0
DBN001_20200128_125432,2020-01-28,DBN001,40915,1,700.0,700.0
DBN001_20200128_125432,2020-01-28,DBN001,59747,2,19.99,39.98
DBN001_20200128_125432,2020-01-28,DBN001,97240,1,50.0,50.0
DBN001_20200128_132049,2020-01-28,DBN001,27055,5,180.0,900.0
DBN001_20200128_132049,2020-01-28,DBN001,49530,3,35.0,105.0
DBN001_20200128_132049,2020-01-28,DBN001,74081,3,150.0,450.0
CPT001_20200129_080000,2020-01-29,CPT001,28913,1,24.99,24.99
CPT001_20200129_080000,2020-01-29,CPT001,11307,1,25.0,25.0
CPT001_20200129_080000,2020-01-29,CPT001,65577,1,2000.0,2000.0
CPT001_20200129_080000,2020-01-29,CPT001,90963,1,17.99,17.99
CPT001_20200129_081604,2020-01-29,CPT001,81010,1,14.99,14.99
CPT001_20200129_081604,2020-01-29,CPT001,28913,4,24.99,99.96
CPT001_20200129_081604,2020-01-29,CPT001,63328,4,12.99,51.96
CPT001_20200129_083710,2020-01-29,CPT001,20157,1,18.99,18.99
CPT001_20200129_083710,2020-01-29,CPT001,47124,2,130.0,260.0
CPT001_20200129_085216,2020-01-29,CPT001,42984,1,800.0,800.0
CPT001_20200129_085216,2020-01-29,CPT001,53818,6,59.99,359.94
CPT001_20200129_091333,2020-01-29,CPT001,71584,3,55.0,165.0
